ngay,ma_ngoai_te,ten_ngoai_te,mua_tien_mat,mua_chuyen_khoan,ban
2024-10-25,AUD,AUSTRALIAN DOLLAR,16377.03,16542.46,17073.19
2024-10-26,AUD,AUSTRALIAN DOLLAR,16377.03,16542.46,17073.19
2024-10-27,AUD,AUSTRALIAN DOLLAR,16377.03,16542.46,17073.19
2024-10-28,AUD,AUSTRALIAN DOLLAR,16310.29,16475.04,17003.61
2024-10-29,AUD,AUSTRALIAN DOLLAR,16228.78,16392.7,16918.68
2024-10-30,AUD,AUSTRALIAN DOLLAR,16213.48,16377.26,16902.76
2024-10-31,AUD,AUSTRALIAN DOLLAR,16186.86,16350.36,16875.03
2024-11-01,AUD,AUSTRALIAN DOLLAR,16175.04,16338.42,16862.69
2024-11-02,AUD,AUSTRALIAN DOLLAR,16175.04,16338.42,16862.69
2024-11-03,AUD,AUSTRALIAN DOLLAR,16175.04,16338.42,16862.69
2024-11-04,AUD,AUSTRALIAN DOLLAR,16272.65,16437.02,16964.44
2024-11-05,AUD,AUSTRALIAN DOLLAR,16272.72,16437.09,16964.46
2024-11-06,AUD,AUSTRALIAN DOLLAR,16157.4,16320.61,16844.2
2024-11-07,AUD,AUSTRALIAN DOLLAR,16233.66,16397.63,16923.72
2024-11-08,AUD,AUSTRALIAN DOLLAR,16386.96,16552.48,17083.62
2024-11-09,AUD,AUSTRALIAN DOLLAR,16386.96,16552.48,17083.62
2024-11-10,AUD,AUSTRALIAN DOLLAR,16386.96,16552.48,17083.62
2024-11-11,AUD,AUSTRALIAN DOLLAR,16228.27,16392.2,16918.18
2024-11-12,AUD,AUSTRALIAN DOLLAR,16165.07,16328.35,16852.24
2024-11-13,AUD,AUSTRALIAN DOLLAR,16145.71,16308.8,16832.04
2024-11-14,AUD,AUSTRALIAN DOLLAR,15994.12,16155.68,16673.98
2024-11-15,AUD,AUSTRALIAN DOLLAR,15965.78,16127.05,16644.42
2024-11-16,AUD,AUSTRALIAN DOLLAR,15965.78,16127.05,16644.42
2024-11-17,AUD,AUSTRALIAN DOLLAR,15965.78,16127.05,16644.42
2024-11-18,AUD,AUSTRALIAN DOLLAR,15994.12,16155.68,16673.98
2024-11-19,AUD,AUSTRALIAN DOLLAR,16083.48,16245.94,16767.12
2024-11-20,AUD,AUSTRALIAN DOLLAR,16180.38,16343.82,16868.15
2024-11-21,AUD,AUSTRALIAN DOLLAR,16131.93,16294.87,16817.61
2024-11-22,AUD,AUSTRALIAN DOLLAR,16046.6,16208.68,16728.64
2024-11-23,AUD,AUSTRALIAN DOLLAR,16046.6,16208.68,16728.64
2024-11-24,AUD,AUSTRALIAN DOLLAR,16046.6,16208.68,16728.64
2024-11-25,AUD,AUSTRALIAN DOLLAR,16217.57,16381.38,16906.88
2024-11-26,AUD,AUSTRALIAN DOLLAR,15978.36,16139.76,16657.51
2024-11-27,AUD,AUSTRALIAN DOLLAR,16060.92,16223.15,16743.61
2024-11-28,AUD,AUSTRALIAN DOLLAR,16051.49,16213.62,16733.83
2024-11-29,AUD,AUSTRALIAN DOLLAR,16064.17,16226.43,16747.03
2024-11-30,AUD,AUSTRALIAN DOLLAR,16064.17,16226.43,16747.03
2024-12-01,AUD,AUSTRALIAN DOLLAR,16064.17,16226.43,16747.03
2024-12-02,AUD,AUSTRALIAN DOLLAR,16043.01,16205.06,16724.98
2024-12-03,AUD,AUSTRALIAN DOLLAR,16016.39,16178.17,16697.19
2024-12-04,AUD,AUSTRALIAN DOLLAR,16007.85,16169.55,16688.28
2024-12-05,AUD,AUSTRALIAN DOLLAR,15894.0,16054.55,16569.59
2024-12-06,AUD,AUSTRALIAN DOLLAR,15947.12,16108.2,16624.98
2024-12-07,AUD,AUSTRALIAN DOLLAR,15947.12,16108.2,16624.98
2024-12-08,AUD,AUSTRALIAN DOLLAR,15947.12,16108.2,16624.98
2024-12-09,AUD,AUSTRALIAN DOLLAR,15816.0,15975.76,16488.28
2024-12-10,AUD,AUSTRALIAN DOLLAR,15797.94,15957.52,16469.48
2024-12-11,AUD,AUSTRALIAN DOLLAR,15766.45,15925.71,16436.65
2024-12-12,AUD,AUSTRALIAN DOLLAR,15840.74,16000.74,16514.07
2024-12-13,AUD,AUSTRALIAN DOLLAR,15757.88,15917.05,16427.69
2024-12-14,AUD,AUSTRALIAN DOLLAR,15757.88,15917.05,16427.69
2024-12-15,AUD,AUSTRALIAN DOLLAR,15757.88,15917.05,16427.69
2024-12-16,AUD,AUSTRALIAN DOLLAR,15750.46,15909.55,16419.95
2024-12-17,AUD,AUSTRALIAN DOLLAR,15755.41,15914.55,16425.11
2024-12-18,AUD,AUSTRALIAN DOLLAR,15692.26,15850.77,16359.25
2024-12-19,AUD,AUSTRALIAN DOLLAR,15429.36,15585.21,16085.15
2024-12-20,AUD,AUSTRALIAN DOLLAR,15444.79,15600.8,16101.23
2024-12-21,AUD,AUSTRALIAN DOLLAR,15444.79,15600.8,16101.23
2024-12-22,AUD,AUSTRALIAN DOLLAR,15444.79,15600.8,16101.23
2024-12-23,AUD,AUSTRALIAN DOLLAR,15488.87,15645.32,16147.19
2024-12-24,AUD,AUSTRALIAN DOLLAR,15469.03,15625.29,16126.51
2024-12-25,AUD,AUSTRALIAN DOLLAR,15454.39,15610.49,16111.26
2024-12-26,AUD,AUSTRALIAN DOLLAR,15455.74,15611.86,16112.68
2024-12-27,AUD,AUSTRALIAN DOLLAR,15418.33,15574.07,16073.66
2024-12-28,AUD,AUSTRALIAN DOLLAR,15418.33,15574.07,16073.66
2024-12-29,AUD,AUSTRALIAN DOLLAR,15418.33,15574.07,16073.66
2024-12-30,AUD,AUSTRALIAN DOLLAR,15446.71,15602.74,16103.24
2024-12-31,AUD,AUSTRALIAN DOLLAR,15423.02,15578.81,16091.15
2025-01-01,AUD,AUSTRALIAN DOLLAR,15423.02,15578.81,16091.15
2025-01-02,AUD,AUSTRALIAN DOLLAR,15392.94,15548.42,16047.15
2025-01-03,AUD,AUSTRALIAN DOLLAR,15413.1,15568.78,16068.18
2025-01-04,AUD,AUSTRALIAN DOLLAR,15413.1,15568.78,16068.18
2025-01-05,AUD,AUSTRALIAN DOLLAR,15413.1,15568.78,16068.18
2025-01-06,AUD,AUSTRALIAN DOLLAR,15430.97,15586.84,16086.86
2025-01-07,AUD,AUSTRALIAN DOLLAR,15453.65,15609.75,16104.2
2025-01-08,AUD,AUSTRALIAN DOLLAR,15394.3,15549.8,16048.67
2025-01-09,AUD,AUSTRALIAN DOLLAR,15330.01,15484.85,15981.64
2025-01-10,AUD,AUSTRALIAN DOLLAR,15315.17,15469.87,15966.17
2025-01-11,AUD,AUSTRALIAN DOLLAR,15315.17,15469.87,15966.17
2025-01-12,AUD,AUSTRALIAN DOLLAR,15315.17,15469.87,15966.17
2025-01-13,AUD,AUSTRALIAN DOLLAR,15207.01,15360.62,15853.39
2025-01-14,AUD,AUSTRALIAN DOLLAR,15302.5,15457.07,15952.94
2025-01-15,AUD,AUSTRALIAN DOLLAR,15295.38,15449.88,15945.55
2025-01-16,AUD,AUSTRALIAN DOLLAR,15379.47,15534.81,16033.2
2025-01-17,AUD,AUSTRALIAN DOLLAR,15292.38,15446.84,15942.46
2025-01-18,AUD,AUSTRALIAN DOLLAR,15292.38,15446.84,15942.46
2025-01-19,AUD,AUSTRALIAN DOLLAR,15292.38,15446.84,15942.46
2025-01-20,AUD,AUSTRALIAN DOLLAR,15292.38,15446.84,15942.46
2025-01-21,AUD,AUSTRALIAN DOLLAR,15339.84,15494.79,15992.01
2025-01-22,AUD,AUSTRALIAN DOLLAR,15361.3,15516.47,16014.53
2025-01-23,AUD,AUSTRALIAN DOLLAR,15334.35,15489.24,15986.41
2025-01-24,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-25,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-26,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-27,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-28,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-29,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-30,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-01-31,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-02-01,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-02-02,AUD,AUSTRALIAN DOLLAR,15419.7,15575.45,16113.98
2025-02-03,AUD,AUSTRALIAN DOLLAR,15128.44,15281.25,15771.57
2025-02-04,AUD,AUSTRALIAN DOLLAR,15231.19,15385.04,15878.82
2025-02-05,AUD,AUSTRALIAN DOLLAR,15363.72,15518.91,16017.01
2025-02-06,AUD,AUSTRALIAN DOLLAR,15430.94,15586.81,16086.98
2025-02-07,AUD,AUSTRALIAN DOLLAR,15492.45,15648.94,16151.08
2025-02-08,AUD,AUSTRALIAN DOLLAR,15492.45,15648.94,16151.08
2025-02-09,AUD,AUSTRALIAN DOLLAR,15492.45,15648.94,16151.08
2025-02-10,AUD,AUSTRALIAN DOLLAR,15466.02,15622.24,16123.44
2025-02-11,AUD,AUSTRALIAN DOLLAR,15611.08,15768.77,16274.52
2025-02-12,AUD,AUSTRALIAN DOLLAR,15665.45,15823.69,16331.17
2025-02-13,AUD,AUSTRALIAN DOLLAR,15571.69,15728.98,16233.5
2025-02-14,AUD,AUSTRALIAN DOLLAR,15676.21,15834.56,16342.54
2025-02-15,AUD,AUSTRALIAN DOLLAR,15676.21,15834.56,16342.54
2025-02-16,AUD,AUSTRALIAN DOLLAR,15676.21,15834.56,16342.54
2025-02-17,AUD,AUSTRALIAN DOLLAR,15795.14,15954.68,16466.46
2025-02-18,AUD,AUSTRALIAN DOLLAR,15797.58,15957.15,16468.95
2025-02-19,AUD,AUSTRALIAN DOLLAR,15795.09,15954.64,16466.35
2025-02-20,AUD,AUSTRALIAN DOLLAR,15828.65,15988.53,16501.33
2025-02-21,AUD,AUSTRALIAN DOLLAR,15859.73,16019.93,16533.76
2025-02-22,AUD,AUSTRALIAN DOLLAR,15859.73,16019.93,16533.76
2025-02-23,AUD,AUSTRALIAN DOLLAR,15859.73,16019.93,16533.76
2025-02-24,AUD,AUSTRALIAN DOLLAR,15818.73,15978.52,16491.03
2025-02-25,AUD,AUSTRALIAN DOLLAR,15749.12,15908.21,16418.45
2025-02-26,AUD,AUSTRALIAN DOLLAR,15750.24,15909.33,16419.58
2025-02-27,AUD,AUSTRALIAN DOLLAR,15695.34,15853.88,16362.32
2025-02-28,AUD,AUSTRALIAN DOLLAR,15472.6,15628.89,16130.13
2025-03-01,AUD,AUSTRALIAN DOLLAR,15472.6,15628.89,16130.13
2025-03-02,AUD,AUSTRALIAN DOLLAR,15472.6,15628.89,16130.13
2025-03-03,AUD,AUSTRALIAN DOLLAR,15505.4,15662.02,16164.27
2025-03-04,AUD,AUSTRALIAN DOLLAR,15464.79,15621.0,16121.97
2025-03-05,AUD,AUSTRALIAN DOLLAR,15591.38,15748.87,16254.01
2025-03-06,AUD,AUSTRALIAN DOLLAR,15743.0,15902.02,16412.09
2025-03-07,AUD,AUSTRALIAN DOLLAR,15743.0,15902.02,16412.09
2025-03-08,AUD,AUSTRALIAN DOLLAR,15694.44,15852.97,16361.44
2025-03-09,AUD,AUSTRALIAN DOLLAR,15694.44,15852.97,16361.44
2025-03-10,AUD,AUSTRALIAN DOLLAR,15720.49,15879.28,16388.58
2025-03-11,AUD,AUSTRALIAN DOLLAR,15602.8,15760.41,16265.95
2025-03-12,AUD,AUSTRALIAN DOLLAR,15589.23,15746.7,16251.81
2025-03-13,AUD,AUSTRALIAN DOLLAR,15641.07,15799.07,16305.81
2025-03-14,AUD,AUSTRALIAN DOLLAR,15632.13,15790.03,16296.45
2025-03-15,AUD,AUSTRALIAN DOLLAR,15632.13,15790.03,16296.45
2025-03-16,AUD,AUSTRALIAN DOLLAR,15632.13,15790.03,16296.45
2025-03-17,AUD,AUSTRALIAN DOLLAR,15750.24,15909.33,16419.58
2025-03-18,AUD,AUSTRALIAN DOLLAR,15883.37,16043.81,16558.38
2025-03-19,AUD,AUSTRALIAN DOLLAR,15828.61,15988.49,16501.27
2025-03-20,AUD,AUSTRALIAN DOLLAR,15794.96,15954.51,16466.18
2025-03-21,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-22,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-23,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-24,AUD,AUSTRALIAN DOLLAR,15720.88,15879.67,16388.88
2025-03-25,AUD,AUSTRALIAN DOLLAR,15693.4,15851.92,16360.24
2025-03-26,AUD,AUSTRALIAN DOLLAR,15753.81,15912.94,16423.27
2025-03-27,AUD,AUSTRALIAN DOLLAR,15731.38,15890.29,16399.89
2025-03-28,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-29,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-30,AUD,AUSTRALIAN DOLLAR,15680.21,15838.6,16346.53
2025-03-31,AUD,AUSTRALIAN DOLLAR,15648.02,15806.08,16312.99
,AUD,AUSTRALIAN DOLLAR,15637.07,15795.02,16301.5
,AUD,AUSTRALIAN DOLLAR,15674.55,15832.88,16340.57
,AUD,AUSTRALIAN DOLLAR,15933.33,16094.27,16610.19
,AUD,AUSTRALIAN DOLLAR,15581.85,15739.24,16243.8
,AUD,AUSTRALIAN DOLLAR,15581.85,15739.24,16243.8
,AUD,AUSTRALIAN DOLLAR,15581.85,15739.24,16243.8
,AUD,AUSTRALIAN DOLLAR,15581.85,15739.24,16243.8
,AUD,AUSTRALIAN DOLLAR,15329.01,15483.85,15980.01
