ngay,ma_ngoai_te,ten_ngoai_te,mua_tien_mat,mua_chuyen_khoan,ban
2020-02-01,GBP,POUND STERLING,29969.49,30272.21,30602.78
2020-02-02,GBP,POUND STERLING,29969.49,30272.21,30602.78
2020-02-03,GBP,POUND STERLING,30189.2,30494.14,30833.72
2020-02-04,GBP,POUND STERLING,29781.85,30082.68,30411.17
2020-02-05,GBP,POUND STERLING,29753.93,30054.47,30382.68
2020-02-06,GBP,POUND STERLING,29683.05,29982.88,30310.31
2020-02-07,GBP,POUND STERLING,29588.34,29887.21,30213.58
2020-02-08,GBP,POUND STERLING,29588.34,29887.21,30213.58
2020-02-09,GBP,POUND STERLING,29588.34,29887.21,30213.58
2020-02-10,GBP,POUND STERLING,29537.24,29835.6,30161.38
2020-02-11,GBP,POUND STERLING,29545.14,29843.58,30169.45
2020-02-12,GBP,POUND STERLING,29669.73,29969.42,30296.68
2020-02-13,GBP,POUND STERLING,29640.46,29939.86,30266.8
2020-02-14,GBP,POUND STERLING,29870.66,30172.38,30501.85
2020-02-15,GBP,POUND STERLING,29870.66,30172.38,30501.85
2020-02-16,GBP,POUND STERLING,29870.66,30172.38,30501.85
2020-02-17,GBP,POUND STERLING,29844.07,30145.53,30474.72
2020-02-18,GBP,POUND STERLING,29709.1,30009.19,30336.89
2020-02-19,GBP,POUND STERLING,29749.82,30050.32,30378.46
2020-02-20,GBP,POUND STERLING,29543.87,29842.29,30168.17
2020-02-21,GBP,POUND STERLING,29506.74,29804.79,30130.25
2020-02-22,GBP,POUND STERLING,29506.74,29804.79,30130.25
2020-02-23,GBP,POUND STERLING,29506.74,29804.79,30130.25
2020-02-24,GBP,POUND STERLING,29606.2,29905.25,30231.77
2020-02-25,GBP,POUND STERLING,29645.37,29944.82,30271.8
2020-02-26,GBP,POUND STERLING,29742.48,30042.91,30370.97
2020-02-27,GBP,POUND STERLING,29594.21,29893.14,30219.57
2020-02-28,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-02-29,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-03-01,GBP,POUND STERLING,29454.63,29752.15,30077.04
2020-03-02,GBP,POUND STERLING,29324.2,29620.4,29943.85
2020-03-03,GBP,POUND STERLING,29222.36,29517.54,29839.88
2020-03-04,GBP,POUND STERLING,29288.06,29583.9,29906.98
2020-03-05,GBP,POUND STERLING,29420.64,29717.82,30042.36
2020-03-06,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-07,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-08,GBP,POUND STERLING,29634.63,29933.97,30260.88
2020-03-09,GBP,POUND STERLING,30004.65,30307.73,30638.77
2020-03-10,GBP,POUND STERLING,29819.05,30120.25,30449.22
2020-03-11,GBP,POUND STERLING,29433.82,29731.13,30055.86
2020-03-12,GBP,POUND STERLING,29214.86,29509.96,29832.26
2020-03-13,GBP,POUND STERLING,28667.93,28957.5,29273.74
2020-03-14,GBP,POUND STERLING,28667.93,28957.5,29273.74
2020-03-15,GBP,POUND STERLING,28667.93,28957.5,29273.74
2020-03-16,GBP,POUND STERLING,28260.14,28545.6,28857.32
2020-03-17,GBP,POUND STERLING,28057.12,28340.53,28649.99
2020-03-18,GBP,POUND STERLING,27624.24,27903.27,28207.91
2020-03-19,GBP,POUND STERLING,26392.96,26659.56,27495.0
2020-03-20,GBP,POUND STERLING,26392.96,26659.56,27495.0
2020-03-21,GBP,POUND STERLING,26905.59,27177.36,28040.94
2020-03-22,GBP,POUND STERLING,26905.59,27177.36,28040.94
2020-03-23,GBP,POUND STERLING,26827.98,27098.97,27947.91
2020-03-24,GBP,POUND STERLING,26781.41,27051.93,27899.51
2020-03-25,GBP,POUND STERLING,27280.18,27555.74,28249.05
2020-03-26,GBP,POUND STERLING,27580.72,27859.31,28560.2
2020-03-27,GBP,POUND STERLING,28206.3,28491.21,29214.2
2020-03-28,GBP,POUND STERLING,28206.3,28491.21,29214.2
2020-03-29,GBP,POUND STERLING,28206.3,28491.21,29214.2
2020-03-30,GBP,POUND STERLING,28625.42,28914.57,29642.01
2020-03-31,GBP,POUND STERLING,28435.16,28722.38,29445.06
2020-04-01,GBP,POUND STERLING,28451.29,28738.68,29461.77
2020-04-02,GBP,POUND STERLING,28451.29,28738.68,29461.77
2020-04-03,GBP,POUND STERLING,28125.92,28410.02,29137.41
2020-04-04,GBP,POUND STERLING,28125.92,28410.02,29137.41
2020-04-05,GBP,POUND STERLING,28125.92,28410.02,29137.41
2020-04-06,GBP,POUND STERLING,28158.41,28442.84,29158.59
2020-04-07,GBP,POUND STERLING,28186.19,28470.9,29363.06
2020-04-08,GBP,POUND STERLING,28251.43,28536.8,29430.96
2020-04-09,GBP,POUND STERLING,28405.43,28692.35,29591.41
2020-04-10,GBP,POUND STERLING,28483.57,28771.28,29672.88
2020-04-11,GBP,POUND STERLING,28483.57,28771.28,29672.88
2020-04-12,GBP,POUND STERLING,28483.57,28771.28,29672.88
2020-04-13,GBP,POUND STERLING,28472.89,28760.49,29661.74
2020-04-14,GBP,POUND STERLING,28730.43,29020.64,29930.02
2020-04-15,GBP,POUND STERLING,28657.96,28947.43,29854.54
2020-04-16,GBP,POUND STERLING,28545.21,28833.55,29737.07
2020-04-17,GBP,POUND STERLING,28416.55,28703.59,29590.44
2020-04-18,GBP,POUND STERLING,28416.55,28703.59,29590.44
2020-04-19,GBP,POUND STERLING,28416.55,28703.59,29590.44
2020-04-20,GBP,POUND STERLING,28507.89,28795.85,29698.2
2020-04-21,GBP,POUND STERLING,28368.46,28655.01,29552.95
2020-04-22,GBP,POUND STERLING,28122.72,28406.79,29296.92
2020-04-23,GBP,POUND STERLING,28300.1,28585.96,29481.69
2020-04-24,GBP,POUND STERLING,28222.26,28507.33,29400.59
2020-04-25,GBP,POUND STERLING,28222.26,28507.33,29400.59
2020-04-26,GBP,POUND STERLING,28222.26,28507.33,29400.59
2020-04-27,GBP,POUND STERLING,28446.88,28734.22,29634.63
2020-04-28,GBP,POUND STERLING,28379.89,28666.56,29552.25
2020-04-29,GBP,POUND STERLING,28457.71,28745.16,29645.96
2020-04-30,GBP,POUND STERLING,28457.71,28745.16,29645.96
2020-05-01,GBP,POUND STERLING,28457.71,28745.16,29645.96
2020-05-02,GBP,POUND STERLING,28457.71,28745.16,29645.96
2020-05-03,GBP,POUND STERLING,28457.71,28745.16,29645.96
2020-05-04,GBP,POUND STERLING,28424.19,28711.3,29611.03
2020-05-05,GBP,POUND STERLING,28434.88,28722.1,29622.17
2020-05-06,GBP,POUND STERLING,28373.24,28659.84,29557.96
2020-05-07,GBP,POUND STERLING,28207.59,28492.52,29385.41
2020-05-08,GBP,POUND STERLING,28214.0,28498.99,29392.13
2020-05-09,GBP,POUND STERLING,28214.0,28498.99,29392.13
2020-05-10,GBP,POUND STERLING,28214.0,28498.99,29392.13
2020-05-11,GBP,POUND STERLING,28255.07,28540.47,29434.95
2020-05-12,GBP,POUND STERLING,28066.99,28350.49,29239.0
2020-05-13,GBP,POUND STERLING,27913.44,28195.39,29079.02
2020-05-14,GBP,POUND STERLING,27820.6,28101.62,28982.3
2020-05-15,GBP,POUND STERLING,27792.76,28073.49,28953.3
2020-05-16,GBP,POUND STERLING,27792.76,28073.49,28953.3
2020-05-17,GBP,POUND STERLING,27792.76,28073.49,28953.3
2020-05-18,GBP,POUND STERLING,27536.9,27815.05,28686.78
2020-05-19,GBP,POUND STERLING,27808.72,28089.62,28970.02
2020-05-20,GBP,POUND STERLING,27751.41,28031.73,28910.33
2020-05-21,GBP,POUND STERLING,27703.78,27983.62,28860.7
2020-05-22,GBP,POUND STERLING,27623.18,27902.2,28776.71
2020-05-23,GBP,POUND STERLING,27623.18,27902.2,28776.71
2020-05-24,GBP,POUND STERLING,27623.18,27902.2,28776.71
2020-05-25,GBP,POUND STERLING,27662.29,27941.71,28817.45
2020-05-26,GBP,POUND STERLING,27745.15,28025.4,28903.75
2020-05-27,GBP,POUND STERLING,27997.46,28280.26,29166.59
2020-05-28,GBP,POUND STERLING,27857.61,28139.0,29020.93
2020-05-29,GBP,POUND STERLING,27967.57,28250.07,29135.5
2020-05-30,GBP,POUND STERLING,27967.57,28250.07,29135.5
2020-05-31,GBP,POUND STERLING,27967.57,28250.07,29135.5
2020-06-01,GBP,POUND STERLING,28129.44,28413.58,29304.16
2020-06-02,GBP,POUND STERLING,28353.9,28640.3,29537.98
2020-06-03,GBP,POUND STERLING,28528.47,28816.64,29719.85
2020-06-04,GBP,POUND STERLING,28410.58,28697.56,29597.03
2020-06-05,GBP,POUND STERLING,28690.7,28980.51,29888.87
2020-06-06,GBP,POUND STERLING,28690.7,28980.51,29888.87
2020-06-07,GBP,POUND STERLING,28690.7,28980.51,29888.87
2020-06-08,GBP,POUND STERLING,28752.06,29042.48,29952.8
2020-06-09,GBP,POUND STERLING,28641.5,28930.81,29837.67
2020-06-10,GBP,POUND STERLING,28829.12,29120.32,30033.12
2020-06-11,GBP,POUND STERLING,28688.66,28978.44,29886.76
2020-06-12,GBP,POUND STERLING,28437.32,28724.57,29624.92
2020-06-13,GBP,POUND STERLING,28437.32,28724.57,29624.92
2020-06-14,GBP,POUND STERLING,28437.32,28724.57,29624.92
2020-06-15,GBP,POUND STERLING,28392.03,28678.82,29577.75
2020-06-16,GBP,POUND STERLING,28587.66,28876.42,29781.56
2020-06-17,GBP,POUND STERLING,28411.89,28698.88,29598.46
2020-06-18,GBP,POUND STERLING,28384.76,28671.47,29570.19
2020-06-19,GBP,POUND STERLING,28117.27,28401.28,29291.51
2020-06-20,GBP,POUND STERLING,28117.27,28401.28,29291.51
2020-06-21,GBP,POUND STERLING,28117.27,28401.28,29291.51
2020-06-22,GBP,POUND STERLING,27947.51,28229.81,29114.67
2020-06-23,GBP,POUND STERLING,28240.89,28526.15,29420.31
2020-06-24,GBP,POUND STERLING,28316.44,28602.46,29499.0
2020-06-25,GBP,POUND STERLING,28072.69,28356.25,29245.09
2020-06-26,GBP,POUND STERLING,28055.38,28338.77,29227.05
2020-06-27,GBP,POUND STERLING,28055.38,28338.77,29227.05
2020-06-28,GBP,POUND STERLING,28055.38,28338.77,29227.05
2020-06-29,GBP,POUND STERLING,27981.48,28264.12,29150.07
2020-06-30,GBP,POUND STERLING,27743.18,28023.41,28901.81
2020-07-01,GBP,POUND STERLING,27979.96,28262.59,29148.5
2020-07-02,GBP,POUND STERLING,28192.54,28477.31,29369.95
2020-07-03,GBP,POUND STERLING,28190.27,28475.02,29367.59
2020-07-04,GBP,POUND STERLING,28190.27,28475.02,29367.59
2020-07-05,GBP,POUND STERLING,28190.27,28475.02,29367.59
2020-07-06,GBP,POUND STERLING,28236.89,28522.11,29416.16
2020-07-07,GBP,POUND STERLING,28284.36,28570.06,29465.61
2020-07-08,GBP,POUND STERLING,28387.01,28673.75,29572.55
2020-07-09,GBP,POUND STERLING,28571.43,28860.03,29764.67
2020-07-10,GBP,POUND STERLING,28430.32,28717.49,29617.68
2020-07-11,GBP,POUND STERLING,28430.32,28717.49,29617.68
2020-07-12,GBP,POUND STERLING,28430.32,28717.49,29617.68
2020-07-13,GBP,POUND STERLING,28554.58,28843.01,29747.13
2020-07-14,GBP,POUND STERLING,28348.98,28635.33,29532.94
2020-07-15,GBP,POUND STERLING,28409.98,28696.95,29596.49
2020-07-16,GBP,POUND STERLING,28386.07,28672.8,29571.58
2020-07-17,GBP,POUND STERLING,28370.25,28656.82,29555.09
2020-07-18,GBP,POUND STERLING,28370.25,28656.82,29555.09
2020-07-19,GBP,POUND STERLING,28370.25,28656.82,29555.09
2020-07-20,GBP,POUND STERLING,28297.92,28583.76,29479.74
2020-07-21,GBP,POUND STERLING,28652.8,28942.22,29849.44
2020-07-22,GBP,POUND STERLING,28712.74,29002.77,29911.9
2020-07-23,GBP,POUND STERLING,28755.67,29046.13,29956.62
2020-07-24,GBP,POUND STERLING,28798.6,29089.49,30001.34
2020-07-25,GBP,POUND STERLING,28798.6,29089.49,30001.34
2020-07-26,GBP,POUND STERLING,28798.6,29089.49,30001.34
2020-07-27,GBP,POUND STERLING,28961.28,29253.82,30170.82
2020-07-28,GBP,POUND STERLING,29114.92,29409.01,30330.87
2020-07-29,GBP,POUND STERLING,29212.08,29507.15,30432.09
2020-07-30,GBP,POUND STERLING,29331.82,29628.1,30556.84
2020-07-31,GBP,POUND STERLING,29634.59,29933.93,30872.24
2020-08-01,GBP,POUND STERLING,29634.59,29933.93,30872.24
2020-08-02,GBP,POUND STERLING,29634.59,29933.93,30872.24
2020-08-03,GBP,POUND STERLING,29537.43,29835.79,30771.03
2020-08-04,GBP,POUND STERLING,29528.39,29826.66,30761.62
2020-08-05,GBP,POUND STERLING,29555.51,29854.05,30789.86
2020-08-06,GBP,POUND STERLING,29695.59,29995.55,30935.8
2020-08-07,GBP,POUND STERLING,29688.81,29988.7,30928.73
2020-08-08,GBP,POUND STERLING,29688.81,29988.7,30928.73
2020-08-09,GBP,POUND STERLING,29688.81,29988.7,30928.73
2020-08-10,GBP,POUND STERLING,29521.61,29819.81,30754.55
2020-08-11,GBP,POUND STERLING,29521.61,29819.81,30754.55
2020-08-12,GBP,POUND STERLING,29467.39,29765.04,30698.06
2020-08-13,GBP,POUND STERLING,29510.32,29808.4,30742.79
2020-08-14,GBP,POUND STERLING,29514.84,29812.97,30747.49
2020-08-15,GBP,POUND STERLING,29514.84,29812.97,30747.49
2020-08-16,GBP,POUND STERLING,29514.84,29812.97,30747.49
2020-08-17,GBP,POUND STERLING,29600.69,29899.69,30836.94
2020-08-18,GBP,POUND STERLING,29668.48,29968.16,30907.55
2020-08-19,GBP,POUND STERLING,29932.83,30235.18,31182.94
2020-08-20,GBP,POUND STERLING,29609.73,29908.82,30846.35
2020-08-21,GBP,POUND STERLING,29883.12,30184.97,31131.16
2020-08-22,GBP,POUND STERLING,29883.12,30184.97,31131.16
2020-08-23,GBP,POUND STERLING,29883.12,30184.97,31131.16
2020-08-24,GBP,POUND STERLING,29562.28,29860.89,30796.92
2020-08-25,GBP,POUND STERLING,29537.43,29835.79,30771.03
2020-08-26,GBP,POUND STERLING,29700.11,30000.11,30940.5
2020-08-27,GBP,POUND STERLING,29819.86,30121.07,31065.25
2020-08-28,GBP,POUND STERLING,29810.82,30111.94,31055.84
2020-08-29,GBP,POUND STERLING,29810.82,30111.94,31055.84
2020-08-30,GBP,POUND STERLING,29810.82,30111.94,31055.84
2020-08-31,GBP,POUND STERLING,30140.7,30445.15,31399.49
2020-09-01,GBP,POUND STERLING,30185.88,30490.79,31446.57
2020-09-02,GBP,POUND STERLING,30185.88,30490.79,31446.57
2020-09-03,GBP,POUND STERLING,30115.84,30420.04,31373.6
2020-09-04,GBP,POUND STERLING,29996.09,30299.08,31248.85
2020-09-05,GBP,POUND STERLING,29996.09,30299.08,31248.85
2020-09-06,GBP,POUND STERLING,29996.09,30299.08,31248.85
2020-09-07,GBP,POUND STERLING,29941.87,30244.31,31192.36
2020-09-08,GBP,POUND STERLING,29718.19,30018.37,30959.33
2020-09-09,GBP,POUND STERLING,29293.42,29589.31,30516.82
2020-09-10,GBP,POUND STERLING,29352.15,29648.64,30578.02
2020-09-11,GBP,POUND STERLING,28929.64,29221.86,30137.86
2020-09-12,GBP,POUND STERLING,28929.64,29221.86,30137.86
2020-09-13,GBP,POUND STERLING,28929.64,29221.86,30137.86
2020-09-14,GBP,POUND STERLING,28949.99,29242.41,30159.05
2020-09-15,GBP,POUND STERLING,28997.43,29290.33,30208.48
2020-09-16,GBP,POUND STERLING,29103.62,29397.6,30319.1
2020-09-17,GBP,POUND STERLING,29270.82,29566.48,30493.28
2020-09-18,GBP,POUND STERLING,29331.82,29628.1,30556.84
2020-09-19,GBP,POUND STERLING,29331.82,29628.1,30556.84
2020-09-20,GBP,POUND STERLING,29331.82,29628.1,30556.84
2020-09-21,GBP,POUND STERLING,29266.3,29561.92,30488.58
2020-09-22,GBP,POUND STERLING,29270.82,29566.48,30493.28
2020-09-23,GBP,POUND STERLING,28666.36,28955.92,29863.57
2020-09-24,GBP,POUND STERLING,28772.6,29063.23,29974.25
2020-09-25,GBP,POUND STERLING,28858.5,29150.0,30063.73
2020-09-26,GBP,POUND STERLING,28858.5,29150.0,30063.73
2020-09-27,GBP,POUND STERLING,28858.5,29150.0,30063.73
2020-09-28,GBP,POUND STERLING,28831.37,29122.6,30035.47
2020-09-29,GBP,POUND STERLING,29082.28,29376.04,30296.86
2020-09-30,GBP,POUND STERLING,29024.54,29317.72,30236.72
2020-10-01,GBP,POUND STERLING,29242.77,29538.15,30464.05
2020-10-02,GBP,POUND STERLING,29104.88,29398.87,30320.4
2020-10-03,GBP,POUND STERLING,29104.88,29398.87,30320.4
2020-10-04,GBP,POUND STERLING,29104.88,29398.87,30320.4
2020-10-05,GBP,POUND STERLING,29280.26,29576.02,30503.09
2020-10-06,GBP,POUND STERLING,29377.5,29674.24,30604.39
2020-10-07,GBP,POUND STERLING,29207.89,29502.92,30427.71
2020-10-08,GBP,POUND STERLING,29260.85,29556.41,30482.89
2020-10-09,GBP,POUND STERLING,29279.85,29575.61,30502.7
2020-10-10,GBP,POUND STERLING,29279.85,29575.61,30502.7
2020-10-11,GBP,POUND STERLING,29279.85,29575.61,30502.7
2020-10-12,GBP,POUND STERLING,29478.69,29776.45,30709.83
2020-10-13,GBP,POUND STERLING,29474.17,29771.89,30705.13
2020-10-14,GBP,POUND STERLING,29241.45,29536.81,30462.69
2020-10-15,GBP,POUND STERLING,29435.76,29733.09,30665.11
2020-10-16,GBP,POUND STERLING,29153.33,29447.81,30370.89
2020-10-17,GBP,POUND STERLING,29153.33,29447.81,30370.89
2020-10-18,GBP,POUND STERLING,29153.33,29447.81,30370.89
2020-10-19,GBP,POUND STERLING,29201.25,29496.21,30420.82
2020-10-20,GBP,POUND STERLING,29255.0,29550.51,30476.81
2020-10-21,GBP,POUND STERLING,29277.6,29573.33,30500.35
2020-10-22,GBP,POUND STERLING,29666.22,29965.88,30905.2
2020-10-23,GBP,POUND STERLING,29526.13,29824.38,30759.26
2020-10-24,GBP,POUND STERLING,29526.13,29824.38,30759.26
2020-10-25,GBP,POUND STERLING,29526.13,29824.38,30759.26
2020-10-26,GBP,POUND STERLING,29478.69,29776.45,30709.83
2020-10-27,GBP,POUND STERLING,29424.46,29721.68,30653.34
2020-10-28,GBP,POUND STERLING,29431.24,29728.52,30660.4
2020-10-29,GBP,POUND STERLING,29352.16,29648.64,30578.02
2020-10-30,GBP,POUND STERLING,29198.52,29493.45,30417.96
2020-10-31,GBP,POUND STERLING,29198.52,29493.45,30417.96
2020-11-01,GBP,POUND STERLING,29198.52,29493.45,30417.96
2020-11-02,GBP,POUND STERLING,29183.18,29477.96,30401.99
2020-11-03,GBP,POUND STERLING,29187.7,29482.52,30406.7
2020-11-04,GBP,POUND STERLING,29438.86,29736.22,30668.36
2020-11-05,GBP,POUND STERLING,29300.19,29596.15,30523.88
2020-11-06,GBP,POUND STERLING,29713.67,30013.8,30954.63
2020-11-07,GBP,POUND STERLING,29713.67,30013.8,30954.63
2020-11-08,GBP,POUND STERLING,29713.67,30013.8,30954.63
2020-11-09,GBP,POUND STERLING,29793.09,30094.03,31037.38
2020-11-10,GBP,POUND STERLING,29754.34,30054.88,30996.99
2020-11-11,GBP,POUND STERLING,29980.28,30283.11,31232.37
2020-11-12,GBP,POUND STERLING,29876.34,30178.13,31124.1
2020-11-13,GBP,POUND STERLING,29643.62,29943.05,30881.66
2020-11-14,GBP,POUND STERLING,29643.62,29943.05,30881.66
2020-11-15,GBP,POUND STERLING,29643.62,29943.05,30881.66
2020-11-16,GBP,POUND STERLING,29849.9,30151.41,31096.56
2020-11-17,GBP,POUND STERLING,29861.19,30162.82,31108.32
2020-11-18,GBP,POUND STERLING,29930.57,30232.9,31180.59
2020-11-19,GBP,POUND STERLING,29894.42,30196.38,31142.93
2020-11-20,GBP,POUND STERLING,29985.1,30287.98,31237.41
2020-11-21,GBP,POUND STERLING,29985.1,30287.98,31237.41
2020-11-22,GBP,POUND STERLING,29985.1,30287.98,31237.41
2020-11-23,GBP,POUND STERLING,30056.54,30360.14,31311.86
2020-11-24,GBP,POUND STERLING,30078.56,30382.38,31334.78
2020-11-25,GBP,POUND STERLING,30162.09,30466.75,31421.8
2020-11-26,GBP,POUND STERLING,30238.35,30543.79,31501.24
2020-11-27,GBP,POUND STERLING,30157.05,30461.66,31416.54
2020-11-28,GBP,POUND STERLING,30157.05,30461.66,31416.54
2020-11-29,GBP,POUND STERLING,30157.05,30461.66,31416.54
2020-11-30,GBP,POUND STERLING,30104.45,30408.54,31361.78
2020-12-01,GBP,POUND STERLING,30097.68,30401.7,31354.73
2020-12-02,GBP,POUND STERLING,30262.34,30568.02,31526.26
2020-12-03,GBP,POUND STERLING,30129.26,30433.6,31387.63
2020-12-04,GBP,POUND STERLING,30321.4,30627.68,31587.8
2020-12-05,GBP,POUND STERLING,30321.4,30627.68,31587.8
2020-12-06,GBP,POUND STERLING,30321.4,30627.68,31587.8
2020-12-07,GBP,POUND STERLING,30262.78,30568.47,31526.73
2020-12-08,GBP,POUND STERLING,30095.95,30399.94,31352.93
2020-12-09,GBP,POUND STERLING,30150.05,30454.6,31409.3
2020-12-10,GBP,POUND STERLING,30165.84,30470.54,31425.74
2020-12-11,GBP,POUND STERLING,29992.24,30295.19,31244.89
2020-12-12,GBP,POUND STERLING,29992.24,30295.19,31244.89
2020-12-13,GBP,POUND STERLING,29992.24,30295.19,31244.89
2020-12-14,GBP,POUND STERLING,29999.0,30302.02,31251.94
2020-12-15,GBP,POUND STERLING,30082.42,30386.28,31338.84
2020-12-16,GBP,POUND STERLING,30292.09,30598.07,31557.27
2020-12-17,GBP,POUND STERLING,30438.64,30746.1,31709.93
2020-12-18,GBP,POUND STERLING,30589.69,30898.68,31867.3
2020-12-19,GBP,POUND STERLING,30589.69,30898.68,31867.3
2020-12-20,GBP,POUND STERLING,30589.69,30898.68,31867.3
2020-12-21,GBP,POUND STERLING,30017.31,30320.51,31271.01
2020-12-22,GBP,POUND STERLING,30256.02,30561.63,31519.69
2020-12-23,GBP,POUND STERLING,30165.84,30470.54,31425.74
2020-12-24,GBP,POUND STERLING,30497.25,30805.31,31771.0
2020-12-25,GBP,POUND STERLING,30576.16,30885.01,31853.21
2020-12-26,GBP,POUND STERLING,30576.16,30885.01,31853.21
2020-12-27,GBP,POUND STERLING,30576.16,30885.01,31853.21
2020-12-28,GBP,POUND STERLING,30576.31,30885.17,31853.37
2020-12-29,GBP,POUND STERLING,30416.09,30723.32,31686.45
2020-12-30,GBP,POUND STERLING,30476.0,30783.84,31748.91
2020-12-31,GBP,POUND STERLING,30745.89,31056.45,32030.06
2021-01-01,GBP,POUND STERLING,30745.89,31056.45,32030.06
2021-01-02,GBP,POUND STERLING,30745.89,31056.45,32030.06
2021-01-03,GBP,POUND STERLING,30745.89,31056.45,32030.06
2021-01-04,GBP,POUND STERLING,30757.33,31068.01,32041.99
2021-01-05,GBP,POUND STERLING,30563.51,30872.23,31840.06
2021-01-06,GBP,POUND STERLING,30676.31,30986.17,31957.58
2021-01-07,GBP,POUND STERLING,30620.27,30929.57,31899.22
2021-01-08,GBP,POUND STERLING,30530.79,30839.18,31806.02
2021-01-09,GBP,POUND STERLING,30530.79,30839.18,31806.02
2021-01-10,GBP,POUND STERLING,30530.79,30839.18,31806.02
2021-01-11,GBP,POUND STERLING,30346.32,30652.84,31613.83
2021-01-12,GBP,POUND STERLING,30469.83,30777.61,31742.5
2021-01-13,GBP,POUND STERLING,30728.43,31038.82,32011.9
2021-01-14,GBP,POUND STERLING,30701.45,31011.56,31983.79
2021-01-15,GBP,POUND STERLING,30775.65,31086.52,32061.1
2021-01-16,GBP,POUND STERLING,30775.65,31086.52,32061.1
2021-01-17,GBP,POUND STERLING,30775.65,31086.52,32061.1
2021-01-18,GBP,POUND STERLING,30508.06,30816.22,31782.33
2021-01-19,GBP,POUND STERLING,30600.25,30909.35,31878.37
2021-01-20,GBP,POUND STERLING,30685.7,30995.66,31967.39
2021-01-21,GBP,POUND STERLING,30717.19,31027.46,32000.19
2021-01-22,GBP,POUND STERLING,30881.29,31193.22,32171.14
2021-01-23,GBP,POUND STERLING,30881.29,31193.22,32171.14
2021-01-24,GBP,POUND STERLING,30881.29,31193.22,32171.14
2021-01-25,GBP,POUND STERLING,30771.15,31081.97,32056.41
2021-01-26,GBP,POUND STERLING,30732.93,31043.36,32016.59
2021-01-27,GBP,POUND STERLING,30897.08,31209.17,32187.6
2021-01-28,GBP,POUND STERLING,30710.61,31020.82,31993.35
2021-01-29,GBP,POUND STERLING,30816.36,31127.64,32103.53
2021-01-30,GBP,POUND STERLING,30816.36,31127.64,32103.53
2021-01-31,GBP,POUND STERLING,30816.36,31127.64,32103.53
2021-02-01,GBP,POUND STERLING,30859.13,31170.84,32148.1
2021-02-02,GBP,POUND STERLING,30715.65,31025.91,31998.65
2021-02-03,GBP,POUND STERLING,30675.13,30984.98,31956.42
2021-02-04,GBP,POUND STERLING,30605.71,30914.86,31884.11
2021-02-05,GBP,POUND STERLING,30641.88,30951.39,31921.82
2021-02-06,GBP,POUND STERLING,30641.88,30951.39,31921.82
2021-02-07,GBP,POUND STERLING,30641.88,30951.39,31921.82
2021-02-08,GBP,POUND STERLING,30727.27,31037.65,32010.82
2021-02-09,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-10,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-11,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-12,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-13,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-14,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-15,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-16,GBP,POUND STERLING,30783.23,31094.17,32292.95
2021-02-17,GBP,POUND STERLING,31155.27,31469.96,32456.65
2021-02-18,GBP,POUND STERLING,31090.25,31404.29,32388.92
2021-02-19,GBP,POUND STERLING,31352.82,31669.51,32662.44
2021-02-20,GBP,POUND STERLING,31352.82,31669.51,32662.44
2021-02-21,GBP,POUND STERLING,31352.82,31669.51,32662.44
2021-02-22,GBP,POUND STERLING,31483.04,31801.05,32798.09
2021-02-23,GBP,POUND STERLING,31584.27,31903.3,32903.54
2021-02-24,GBP,POUND STERLING,31709.98,32030.28,33034.5
2021-02-25,GBP,POUND STERLING,31738.84,32059.43,33064.57
2021-02-26,GBP,POUND STERLING,31341.52,31658.1,32650.67
2021-02-27,GBP,POUND STERLING,31341.52,31658.1,32650.67
2021-02-28,GBP,POUND STERLING,31341.52,31658.1,32650.67
2021-03-01,GBP,POUND STERLING,31352.9,31669.59,32662.52
2021-03-02,GBP,POUND STERLING,31261.02,31576.79,32566.79
2021-03-03,GBP,POUND STERLING,31330.61,31647.08,32639.28
2021-03-04,GBP,POUND STERLING,31278.85,31594.8,32585.38
2021-03-05,GBP,POUND STERLING,31182.49,31497.46,32484.97
2021-03-06,GBP,POUND STERLING,31182.49,31497.46,32484.97
2021-03-07,GBP,POUND STERLING,31182.49,31497.46,32484.97
2021-03-08,GBP,POUND STERLING,31036.54,31350.04,32332.91
2021-03-09,GBP,POUND STERLING,31052.27,31365.93,32349.29
2021-03-10,GBP,POUND STERLING,31164.61,31479.4,32466.32
2021-03-11,GBP,POUND STERLING,31283.69,31599.68,32590.38
2021-03-12,GBP,POUND STERLING,31438.71,31756.27,32751.88
2021-03-13,GBP,POUND STERLING,31438.71,31756.27,32751.88
2021-03-14,GBP,POUND STERLING,31438.71,31756.27,32751.88
2021-03-15,GBP,POUND STERLING,31324.42,31640.83,32632.77
2021-03-16,GBP,POUND STERLING,31196.17,31511.29,32499.18
